entry_time,exit_time,direction,entry_z,exit_z,bars_held,pnl_raw,pnl_norm,exit_reason
2024-04-03 15:00:00+00:00,2024-04-09 09:00:00+00:00,1,-3.2643,-2.4871,90,0.003407529414696353,0.777122,END_OF_WINDOW
2024-04-12 12:00:00+00:00,2024-04-23 16:00:00+00:00,-1,2.201,0.4144,172,0.0070801815151578795,1.786641,MEAN_CROSS
2024-05-08 05:00:00+00:00,2024-05-10 12:00:00+00:00,-1,2.0164,0.029,55,0.007230954225288855,1.987424,MEAN_CROSS
2024-06-04 09:00:00+00:00,2024-06-06 09:00:00+00:00,-1,2.0946,2.2693,48,-0.0006359872505748432,-0.174745,END_OF_WINDOW
2024-06-06 10:00:00+00:00,2024-06-14 08:00:00+00:00,-1,2.3023,3.5398,142,-0.004726320983634402,-1.237549,STOP_LOSS
2024-06-14 09:00:00+00:00,2024-06-18 07:00:00+00:00,-1,3.3633,3.65,46,-0.001094826293433604,-0.286671,STOP_LOSS
2024-06-18 08:00:00+00:00,2024-06-20 00:00:00+00:00,-1,3.7795,3.5798,40,0.0007625777662750299,0.199675,STOP_LOSS
2024-06-20 01:00:00+00:00,2024-06-26 09:00:00+00:00,-1,3.6268,1.307,104,0.008859630707952204,2.319823,END_OF_WINDOW
2024-07-23 20:00:00+00:00,2024-08-01 17:00:00+00:00,-1,2.0003,3.5155,165,-0.0073972283716826626,-1.515166,STOP_LOSS
2024-08-19 03:00:00+00:00,2024-08-21 10:00:00+00:00,1,-2.0496,-3.5115,55,-0.006368677714411797,-1.461888,STOP_LOSS
2024-08-21 11:00:00+00:00,2024-08-22 15:00:00+00:00,1,-3.5271,-3.5776,28,-0.00022012239090490882,-0.050528,STOP_LOSS
2024-08-23 10:00:00+00:00,2024-08-27 18:00:00+00:00,1,-2.5386,-4.9709,56,-0.01119436965931081,-2.432244,STOP_LOSS
2024-08-27 19:00:00+00:00,2024-08-30 03:00:00+00:00,1,-5.0097,-4.2099,56,0.003681109810456329,0.799809,STOP_LOSS
2024-08-30 04:00:00+00:00,2024-09-04 13:00:00+00:00,1,-4.1762,-3.554,81,0.0028638792714550942,0.622246,STOP_LOSS
2024-09-04 14:00:00+00:00,2024-09-12 09:00:00+00:00,1,-3.8153,-2.7313,139,0.0049888147735653865,1.083939,END_OF_WINDOW
2024-09-24 20:00:00+00:00,2024-10-02 09:00:00+00:00,1,-2.0471,-1.4642,133,0.003774291113440964,0.582897,END_OF_WINDOW
2024-10-14 09:00:00+00:00,2024-10-22 09:00:00+00:00,-1,2.0159,2.254,144,-0.0015250226213501805,-0.238153,END_OF_WINDOW
2024-10-24 15:00:00+00:00,2024-11-11 10:00:00+00:00,-1,2.0189,2.3603,282,-0.0024983791527431465,-0.34143,END_OF_WINDOW
2024-11-26 00:00:00+00:00,2024-11-29 10:00:00+00:00,-1,2.4739,1.5955,82,0.006615379655676212,0.87838,END_OF_WINDOW
2024-12-06 13:00:00+00:00,2024-12-19 11:00:00+00:00,-1,2.6469,3.0076,213,-0.00187291300313297,-0.360702,END_OF_WINDOW
